Environmental Brain Cube Suitability Log

=== RUN1 START ===
runLabel,millis,elapsedSec,lightMin,lightMax,lightState,bmeTempMin,bmeTempMax,bmeHumMin,bmeHumMax,bmePresMin,bmePresMax,dsTempMin,dsTempMax,battMin,battMax,solarMin,solarMax,axMin,axMax,ayMin,ayMax,azMin,azMax,gxMin,gxMax,gyMin,gyMax,gzMin,gzMax,tempWarn,humWarn,presWarn
RUN3,351605,343.01,3811,3863,BRIGHT,22.58,22.59,47.00,47.03,1008.15,1008.21,20.31,20.31,5.57,5.80,4.73,4.75,0.235,0.393,-0.759,-0.625,8.862,9.056,0.64,1.02,0.88,1.18,-1.80,-1.44,0,0,0
RUN3,353635,345.04,3809,3875,BRIGHT,22.58,22.58,47.00,47.02,1008.16,1008.18,20.31,20.37,5.58,5.79,4.70,4.74,0.266,0.376,-0.744,-0.654,8.835,9.020,0.73,1.07,0.92,1.29,-1.75,-1.52,0,0,0
RUN3,355638,347.04,3819,3872,BRIGHT,22.57,22.58,47.02,47.07,1008.17,1008.21,20.31,20.37,5.57,5.79,4.72,4.75,0.278,0.381,-0.776,-0.670,8.859,9.063,0.69,1.04,0.89,1.34,-1.85,-1.44,0,0,0
RUN3,357669,349.07,3824,3871,BRIGHT,22.57,22.58,47.04,47.09,1008.15,1008.20,20.37,20.37,5.57,5.80,4.71,4.75,0.273,0.364,-0.800,-0.661,8.819,9.058,0.66,1.01,0.75,1.31,-1.77,-1.44,0,0,0
RUN3,359701,351.10,3837,3874,BRIGHT,22.57,22.57,47.05,47.10,1008.16,1008.18,20.31,20.37,5.57,5.79,4.72,4.75,0.273,0.385,-0.800,-0.625,8.845,9.065,0.79,1.27,0.92,1.37,-2.01,-1.47,0,0,0
RUN3,361707,353.11,3834,3874,BRIGHT,22.57,22.57,47.05,47.10,1008.14,1008.20,20.31,20.37,5.56,5.79,4.71,4.75,0.242,0.371,-0.778,-0.654,8.857,9.058,0.73,1.08,0.89,1.21,-1.76,-1.46,0,0,0
RUN3,363739,355.14,3806,3875,BRIGHT,22.56,22.57,47.04,47.09,1008.15,1008.17,20.31,20.37,5.57,5.79,4.72,4.75,0.251,0.383,-0.764,-0.644,8.898,9.058,0.73,1.11,0.84,1.19,-1.79,-1.40,0,0,0
RUN3,365747,357.15,3833,3872,BRIGHT,22.57,22.57,47.10,47.13,1008.16,1008.19,20.37,20.37,5.56,5.78,4.71,4.75,0.242,0.371,-0.759,-0.665,8.855,9.051,0.78,1.08,0.83,1.23,-1.75,-1.47,0,0,0
RUN3,367751,359.15,3856,3874,BRIGHT,22.56,22.57,47.07,47.10,1008.16,1008.19,20.31,20.31,5.56,5.78,4.72,4.75,0.278,0.364,-0.776,-0.637,8.766,9.070,0.74,1.08,0.89,1.27,-1.70,-1.45,0,0,0
RUN3,369755,361.16,3842,3858,BRIGHT,22.56,22.57,47.05,47.09,1008.15,1008.17,20.31,20.37,5.56,5.78,4.74,4.75,0.263,0.359,-0.761,-0.673,8.881,9.070,0.73,1.07,0.88,1.26,-1.72,-1.42,0,0,0
RUN3,371762,363.16,3850,3870,BRIGHT,22.55,22.56,47.03,47.04,1008.13,1008.14,20.31,20.37,5.56,5.79,4.72,4.75,0.273,0.414,-0.773,-0.654,8.905,9.099,0.58,0.98,0.88,1.20,-1.69,-1.42,0,0,0
RUN3,373792,365.19,3833,3873,BRIGHT,22.56,22.56,46.80,47.05,1008.15,1008.18,20.31,20.37,5.57,5.79,4.70,4.75,0.232,0.357,-0.778,-0.675,8.859,9.046,0.63,1.02,0.85,1.24,-1.72,-1.44,0,0,0
RUN3,375822,367.22,3835,3872,BRIGHT,22.55,22.56,46.92,47.03,1008.13,1008.16,20.37,20.37,5.56,5.79,4.71,4.75,0.242,0.361,-0.759,-0.632,8.852,9.092,0.67,1.05,0.86,1.30,-1.80,-1.42,0,0,0
RUN3,377826,369.23,3815,3875,BRIGHT,22.54,22.55,47.00,47.10,1008.14,1008.18,20.31,20.31,5.56,5.78,4.72,4.75,0.232,0.352,-0.754,-0.644,8.867,9.082,0.71,1.09,0.85,1.31,-1.76,-1.45,0,0,0
RUN3,379858,371.26,3814,3872,BRIGHT,22.54,22.55,47.00,47.04,1008.16,1008.18,20.31,20.31,5.55,5.78,4.72,4.74,0.273,0.388,-0.761,-0.639,8.876,9.048,0.63,1.08,0.93,1.21,-1.83,-1.47,0,0,0
RUN3,381890,373.29,3841,3871,BRIGHT,22.54,22.54,47.02,47.04,1008.15,1008.18,20.31,20.31,5.55,5.78,4.71,4.74,0.256,0.381,-0.764,-0.663,8.895,9.037,0.69,1.11,0.92,1.16,-1.79,-1.44,0,0,0
RUN3,383897,375.30,3853,3869,BRIGHT,22.53,22.54,46.95,47.00,1008.16,1008.18,20.31,20.31,5.55,5.78,4.73,4.74,0.251,0.347,-0.744,-0.637,8.859,9.022,0.70,1.16,0.82,1.29,-1.76,-1.33,0,0,0
RUN3,385901,377.30,3840,3859,BRIGHT,22.53,22.54,46.98,47.04,1008.17,1008.19,20.31,20.31,5.55,5.78,4.74,4.75,0.268,0.400,-0.790,-0.670,8.881,9.065,0.61,1.20,0.80,1.18,-1.73,-1.37,0,0,0
RUN3,387909,379.31,3833,3865,BRIGHT,22.53,22.54,46.96,47.02,1008.17,1008.20,20.31,20.31,5.55,5.78,4.72,4.75,0.242,0.381,-0.778,-0.658,8.840,9.063,0.74,1.08,0.92,1.23,-1.67,-1.47,0,0,0
RUN3,389913,381.31,3847,3870,BRIGHT,22.53,22.53,47.01,47.03,1008.16,1008.19,20.31,20.31,5.55,5.78,4.69,4.74,0.247,0.393,-0.754,-0.646,8.838,9.017,0.74,1.08,0.83,1.24,-1.80,-1.50,0,0,0
RUN3,391917,383.32,3823,3866,BRIGHT,22.53,22.53,46.95,47.03,1008.18,1008.20,20.31,20.31,5.55,5.78,4.71,4.74,0.273,0.390,-0.761,-0.649,8.881,9.044,0.66,1.05,0.89,1.27,-1.78,-1.33,0,0,0
RUN3,393920,385.32,3855,3867,BRIGHT,22.52,22.53,47.03,47.06,1008.15,1008.20,20.31,20.31,5.55,5.78,4.73,4.74,0.273,0.364,-0.771,-0.665,8.886,9.048,0.73,1.02,0.87,1.32,-1.70,-1.44,0,0,0
RUN3,395950,387.35,3814,3870,BRIGHT,22.52,22.53,47.06,47.08,1008.17,1008.18,20.31,20.31,5.56,5.78,4.72,4.75,0.247,0.369,-0.780,-0.637,8.900,9.063,0.70,1.16,0.76,1.17,-1.76,-1.53,0,0,0
RUN3,397980,389.38,3821,3876,BRIGHT,22.52,22.53,47.07,47.09,1008.18,1008.21,20.31,20.31,5.55,5.78,4.71,4.75,0.259,0.349,-0.780,-0.685,8.847,9.077,0.56,1.11,0.90,1.22,-1.79,-1.32,0,0,0
RUN3,399986,391.39,3835,3871,BRIGHT,22.52,22.52,46.94,47.07,1008.18,1008.19,20.31,20.31,5.55,5.78,4.71,4.74,0.280,0.407,-0.773,-0.637,8.828,9.046,0.53,1.18,0.79,1.19,-1.81,-1.35,0,0,0
RUN3,402018,393.42,3835,3871,BRIGHT,22.52,22.52,47.03,47.06,1008.18,1008.20,20.31,20.31,5.55,5.78,4.71,4.74,0.263,0.352,-0.754,-0.656,8.890,9.025,0.71,1.05,0.79,1.23,-1.84,-1.39,0,0,0
RUN3,404050,395.45,3818,3873,BRIGHT,22.51,22.52,46.91,47.08,1008.15,1008.18,20.31,20.31,5.55,5.77,4.72,4.75,0.239,0.352,-0.783,-0.651,8.862,9.051,0.76,1.06,0.85,1.18,-1.88,-1.44,0,0,0
RUN3,406058,397.46,3838,3875,BRIGHT,22.51,22.52,47.03,47.04,1008.15,1008.16,20.31,20.31,5.54,5.77,4.72,4.75,0.230,0.359,-0.749,-0.654,8.840,9.044,0.78,1.08,0.90,1.18,-1.85,-1.47,0,0,0
RUN3,408062,399.46,3814,3872,BRIGHT,22.51,22.51,47.03,47.06,1008.12,1008.17,20.31,20.31,5.54,5.77,4.71,4.74,0.251,0.369,-0.752,-0.654,8.847,9.041,0.73,1.02,0.93,1.19,-1.87,-1.34,0,0,0
RUN3,410071,401.47,3838,3870,BRIGHT,22.50,22.51,46.99,47.04,1008.16,1008.18,20.31,20.31,5.55,5.77,4.70,4.73,0.254,0.369,-0.797,-0.661,8.838,9.063,0.71,1.02,0.88,1.31,-1.72,-1.47,0,0,0
RUN3,412075,403.48,3843,3872,BRIGHT,22.51,22.51,47.00,47.03,1008.16,1008.20,20.31,20.31,5.54,5.77,4.70,4.73,0.220,0.371,-0.792,-0.663,8.919,9.022,0.74,1.05,0.84,1.27,-1.78,-1.42,0,0,0
RUN3,414105,405.51,3841,3877,BRIGHT,22.50,22.50,46.97,47.01,1008.14,1008.17,20.31,20.31,5.54,5.77,4.72,4.74,0.247,0.373,-0.785,-0.670,8.910,9.063,0.82,1.06,0.82,1.33,-1.82,-1.52,0,0,0
RUN3,416108,407.51,3831,3872,BRIGHT,22.50,22.50,46.97,46.98,1008.14,1008.17,20.31,20.31,5.54,5.77,4.72,4.75,0.213,0.371,-0.764,-0.620,8.893,9.032,0.73,1.05,0.80,1.23,-1.81,-1.38,0,0,0
RUN3,418138,409.54,3830,3874,BRIGHT,22.50,22.50,46.83,47.07,1008.13,1008.18,20.31,20.31,5.55,5.77,4.71,4.75,0.247,0.349,-0.771,-0.675,8.879,9.025,0.67,1.20,0.81,1.14,-1.79,-1.45,0,0,0
RUN3,420170,411.57,3821,3873,BRIGHT,22.49,22.50,46.92,47.05,1008.15,1008.17,20.31,20.31,5.55,5.77,4.71,4.74,0.268,0.364,-0.771,-0.656,8.893,9.075,0.61,1.11,0.95,1.21,-1.80,-1.43,0,0,0
RUN3,422176,413.58,3842,3871,BRIGHT,22.49,22.49,46.98,47.03,1008.16,1008.19,20.31,20.31,5.54,5.77,4.72,4.74,0.235,0.424,-0.797,-0.661,8.850,9.096,0.73,1.08,0.92,1.21,-1.76,-1.44,0,0,0
RUN3,424208,415.61,3818,3872,BRIGHT,22.49,22.49,46.97,47.00,1008.16,1008.19,20.31,20.31,5.54,5.77,4.72,4.74,0.254,0.390,-0.790,-0.677,8.893,9.041,0.72,1.15,0.88,1.21,-1.81,-1.45,0,0,0
RUN3,426211,417.61,3856,3871,BRIGHT,22.48,22.49,46.98,47.01,1008.15,1008.19,20.31,20.31,5.54,5.77,4.73,4.74,0.206,0.371,-0.778,-0.673,8.852,9.037,0.56,1.10,0.87,1.20,-1.70,-1.40,0,0,0
RUN3,428219,419.62,3854,3877,BRIGHT,22.48,22.48,46.98,47.16,1008.15,1008.19,20.31,20.31,5.54,5.77,4.71,4.74,0.247,0.390,-0.766,-0.687,8.874,9.068,0.77,1.05,0.89,1.33,-1.73,-1.34,0,0,0
RUN3,430223,421.62,3827,3874,BRIGHT,22.47,22.48,46.97,46.99,1008.16,1008.18,20.31,20.31,5.54,5.77,4.71,4.74,0.244,0.402,-0.802,-0.639,8.883,9.058,0.82,1.08,0.91,1.28,-1.73,-1.34,0,0,0
RUN3,432230,423.63,3831,3874,BRIGHT,22.47,22.47,46.99,47.00,1008.15,1008.18,20.25,20.31,5.54,5.77,4.71,4.73,0.232,0.376,-0.776,-0.658,8.881,9.082,0.79,1.19,0.89,1.18,-1.79,-1.36,0,0,0
RUN3,434233,425.63,3847,3858,BRIGHT,22.47,22.48,46.87,47.03,1008.14,1008.17,20.31,20.31,5.54,5.76,4.74,4.74,0.254,0.364,-0.773,-0.668,8.850,9.089,0.77,1.24,0.82,1.21,-1.80,-1.43,0,0,0
RUN3,436263,427.66,3841,3866,BRIGHT,22.47,22.47,47.00,47.04,1008.14,1008.19,20.31,20.31,5.54,5.77,4.73,4.74,0.273,0.373,-0.804,-0.658,8.840,9.070,0.78,1.15,0.76,1.11,-1.82,-1.45,0,0,0
RUN3,438266,429.67,3838,3870,BRIGHT,22.46,22.47,46.96,46.98,1008.13,1008.17,20.31,20.31,5.54,5.76,4.71,4.72,0.206,0.366,-0.768,-0.649,8.850,9.037,0.79,1.20,0.72,1.21,-1.79,-1.38,0,0,0
RUN3,440298,431.70,3810,3875,BRIGHT,22.46,22.46,46.97,46.99,1008.13,1008.18,20.31,20.31,5.54,5.77,4.71,4.74,0.251,0.390,-0.768,-0.682,8.862,9.048,0.71,1.09,0.82,1.23,-1.76,-1.50,0,0,0
RUN3,442330,433.73,3839,3865,BRIGHT,22.45,22.46,46.97,46.99,1008.16,1008.20,20.31,20.31,5.54,5.77,4.72,4.74,0.232,0.376,-0.768,-0.637,8.876,9.015,0.73,1.08,0.92,1.22,-1.84,-1.47,0,0,0
RUN3,444336,435.74,3810,3873,BRIGHT,22.45,22.46,46.97,46.99,1008.16,1008.21,20.31,20.31,5.54,5.76,4.71,4.75,0.244,0.359,-0.766,-0.668,8.850,9.041,0.69,1.16,0.92,1.31,-1.75,-1.44,0,0,0
RUN3,446339,437.74,3845,3869,BRIGHT,22.45,22.46,47.03,47.10,1008.13,1008.18,20.31,20.31,5.54,5.77,4.73,4.74,0.268,0.364,-0.783,-0.675,8.871,9.056,0.67,1.21,0.92,1.21,-1.86,-1.42,0,0,0
RUN3,448343,439.74,3845,3857,BRIGHT,22.45,22.45,46.99,47.03,1008.15,1008.17,20.25,20.31,5.54,5.76,4.74,4.74,0.249,0.412,-0.730,-0.637,8.867,9.101,0.69,1.13,0.81,1.25,-1.73,-1.45,0,0,0
RUN3,450352,441.75,3827,3863,BRIGHT,22.45,22.45,46.99,47.00,1008.16,1008.19,20.31,20.31,5.54,5.76,4.73,4.74,0.251,0.378,-0.790,-0.654,8.886,9.106,0.63,1.18,0.86,1.25,-1.77,-1.44,0,0,0
RUN3,452358,443.76,3806,3877,BRIGHT,22.45,22.45,46.90,46.99,1008.17,1008.20,20.31,20.31,5.53,5.76,4.72,4.74,0.259,0.373,-0.756,-0.661,8.855,9.039,0.62,1.10,0.90,1.24,-1.85,-1.47,0,0,0
RUN3,454388,445.79,3810,3877,BRIGHT,22.44,22.44,46.97,47.00,1008.15,1008.19,20.25,20.31,5.54,5.77,4.71,4.74,0.266,0.373,-0.759,-0.668,8.845,9.087,0.70,1.16,0.88,1.19,-1.80,-1.44,0,0,0
RUN3,456391,447.79,3811,3877,BRIGHT,22.43,22.45,46.97,47.00,1008.15,1008.19,20.31,20.31,5.53,5.76,4.72,4.74,0.261,0.390,-0.744,-0.632,8.888,9.034,0.72,1.17,0.84,1.15,-1.78,-1.40,0,0,0
RUN3,458421,449.82,3823,3876,BRIGHT,22.44,22.45,46.92,46.98,1008.16,1008.19,20.25,20.31,5.54,5.77,4.72,4.75,0.280,0.371,-0.778,-0.656,8.914,9.080,0.74,1.11,0.94,1.29,-1.82,-1.40,0,0,0
RUN3,460426,451.83,3841,3860,BRIGHT,22.44,22.44,46.93,46.99,1008.15,1008.18,20.25,20.31,5.53,5.76,4.73,4.74,0.215,0.364,-0.759,-0.625,8.859,9.022,0.72,1.11,0.89,1.18,-1.75,-1.46,0,0,0
RUN3,462458,453.86,3829,3872,BRIGHT,22.44,22.44,46.99,47.03,1008.17,1008.20,20.31,20.31,5.53,5.77,4.70,4.75,0.254,0.347,-0.783,-0.656,8.879,9.034,0.67,1.11,0.78,1.20,-1.73,-1.37,0,0,0
RUN3,464490,455.89,3809,3876,BRIGHT,22.43,22.44,47.04,47.05,1008.15,1008.19,20.25,20.31,5.53,5.76,4.71,4.74,0.247,0.361,-0.761,-0.656,8.864,9.089,0.69,1.08,0.85,1.21,-1.70,-1.45,0,0,0
RUN3,466497,457.90,3824,3875,BRIGHT,22.43,22.44,47.03,47.04,1008.16,1008.17,20.31,20.31,5.53,5.75,4.70,4.73,0.259,0.364,-0.759,-0.654,8.864,9.048,0.69,0.99,0.78,1.20,-1.80,-1.44,0,0,0
RUN3,468501,459.90,3808,3867,BRIGHT,22.43,22.43,47.00,47.03,1008.13,1008.17,20.25,20.25,5.53,5.75,4.71,4.74,0.261,0.381,-0.756,-0.637,8.879,9.087,0.73,1.06,0.88,1.22,-1.74,-1.39,0,0,0
RUN3,470505,461.91,3810,3874,BRIGHT,22.43,22.43,47.00,47.04,1008.16,1008.19,20.31,20.31,5.53,5.76,4.72,4.74,0.225,0.436,-0.737,-0.658,8.855,9.056,0.75,1.11,0.88,1.31,-1.73,-1.52,0,0,0
RUN3,472516,463.92,3812,3867,BRIGHT,22.42,22.43,47.02,47.05,1008.15,1008.18,20.31,20.31,5.52,5.76,4.71,4.73,0.247,0.369,-0.766,-0.649,8.874,9.063,0.70,1.31,0.84,1.15,-1.75,-1.40,0,0,0
RUN3,474546,465.95,3809,3873,BRIGHT,22.42,22.43,47.02,47.04,1008.14,1008.16,20.31,20.31,5.53,5.76,4.70,4.74,0.285,0.385,-0.759,-0.658,8.890,9.082,0.73,1.18,0.86,1.27,-1.77,-1.34,0,0,0
RUN3,476576,467.98,3825,3874,BRIGHT,22.42,22.43,47.01,47.02,1008.13,1008.17,20.31,20.31,5.53,5.75,4.71,4.74,0.223,0.390,-0.747,-0.646,8.890,9.032,0.66,1.06,0.85,1.22,-1.86,-1.40,0,0,0
RUN3,478579,469.98,3839,3862,BRIGHT,22.42,22.42,47.00,47.11,1008.16,1008.19,20.25,20.31,5.53,5.75,4.70,4.73,0.213,0.378,-0.776,-0.644,8.843,9.060,0.75,1.16,0.82,1.19,-1.82,-1.50,0,0,0
RUN3,480610,472.01,3822,3875,BRIGHT,22.42,22.42,46.92,47.02,1008.13,1008.18,20.31,20.31,5.53,5.75,4.71,4.74,0.280,0.383,-0.759,-0.649,8.862,9.092,0.75,1.03,0.80,1.17,-1.79,-1.44,0,0,0
RUN3,482616,474.02,3850,3868,BRIGHT,22.42,22.42,47.03,47.05,1008.16,1008.18,20.25,20.31,5.52,5.75,4.73,4.74,0.259,0.393,-0.771,-0.665,8.879,9.096,0.66,1.08,0.76,1.21,-1.86,-1.40,0,0,0
RUN3,484648,476.05,3819,3873,BRIGHT,22.41,22.42,47.03,47.05,1008.15,1008.20,20.25,20.31,5.53,5.75,4.71,4.74,0.244,0.369,-0.756,-0.661,8.888,9.029,0.77,1.12,0.88,1.24,-1.85,-1.41,0,0,0
RUN3,486680,478.08,3823,3873,BRIGHT,22.40,22.41,47.03,47.05,1008.17,1008.21,20.31,20.31,5.52,5.75,4.71,4.74,0.268,0.383,-0.771,-0.654,8.855,9.072,0.77,1.11,0.85,1.29,-1.81,-1.45,0,0,0
RUN3,488688,480.09,3842,3871,BRIGHT,22.41,22.41,47.03,47.09,1008.15,1008.18,20.25,20.25,5.52,5.74,4.70,4.73,0.275,0.414,-0.764,-0.644,8.888,9.037,0.73,1.04,0.85,1.11,-1.85,-1.46,0,0,0
RUN3,490692,482.09,3834,3861,BRIGHT,22.40,22.41,47.04,47.20,1008.16,1008.19,20.25,20.25,5.52,5.75,4.70,4.72,0.247,0.364,-0.768,-0.646,8.883,9.034,0.78,1.21,0.96,1.17,-1.76,-1.50,0,0,0
RUN3,492696,484.10,3853,3870,BRIGHT,22.39,22.40,46.99,47.03,1008.16,1008.18,20.25,20.25,5.52,5.75,4.70,4.74,0.268,0.373,-0.744,-0.654,8.845,9.039,0.72,1.12,0.84,1.23,-1.70,-1.49,0,0,0
RUN3,494703,486.10,3841,3877,BRIGHT,22.39,22.39,46.98,47.01,1008.16,1008.18,20.25,20.25,5.52,5.75,4.71,4.74,0.266,0.400,-0.776,-0.665,8.859,9.063,0.73,1.11,0.85,1.29,-1.90,-1.47,0,0,0
RUN3,496733,488.13,3847,3877,BRIGHT,22.38,22.39,46.97,47.11,1008.14,1008.19,20.25,20.25,5.52,5.75,4.71,4.74,0.237,0.361,-0.756,-0.634,8.855,9.029,0.73,1.08,0.84,1.14,-1.82,-1.43,0,0,0
RUN3,498763,490.16,3824,3876,BRIGHT,22.39,22.39,47.01,47.04,1008.15,1008.19,20.25,20.25,5.52,5.75,4.71,4.74,0.266,0.383,-0.776,-0.627,8.905,9.044,0.77,1.04,0.90,1.33,-1.89,-1.45,0,0,0
RUN3,500767,492.17,3810,3871,BRIGHT,22.39,22.39,47.02,47.03,1008.15,1008.18,20.25,20.25,5.52,5.74,4.70,4.73,0.263,0.388,-0.766,-0.677,8.862,9.032,0.70,1.01,0.87,1.19,-1.74,-1.48,0,0,0
RUN3,502799,494.20,3839,3872,BRIGHT,22.38,22.39,47.03,47.07,1008.16,1008.18,20.31,20.31,5.51,5.75,4.72,4.74,0.242,0.395,-0.761,-0.658,8.869,9.075,0.71,1.07,0.82,1.09,-1.86,-1.45,0,0,0
RUN3,504805,496.21,3815,3877,BRIGHT,22.38,22.39,47.08,47.10,1008.15,1008.19,20.25,20.25,5.51,5.74,4.72,4.75,0.266,0.371,-0.800,-0.663,8.857,9.010,0.77,1.10,0.93,1.20,-1.86,-1.43,0,0,0
RUN3,506808,498.21,3814,3869,BRIGHT,22.38,22.38,46.92,47.11,1008.17,1008.20,20.25,20.31,5.52,5.74,4.71,4.73,0.266,0.366,-0.764,-0.627,8.914,9.123,0.79,1.15,0.94,1.24,-1.67,-1.43,0,0,0
RUN3,508612,500.01,3840,3872,BRIGHT,22.38,22.38,47.13,47.15,1008.16,1008.18,20.25,20.25,5.51,5.75,4.71,4.73,0.266,0.376,-0.780,-0.656,8.895,9.063,0.71,0.99,0.88,1.22,-1.91,-1.42,0,0,0
SUMMARY
FinalRating,MARGINAL
Result,FULL RUN COMPLETED
Reason,NONE
RunTimeSec,500.01
Avg_BME_Temp_C,22.78
Avg_DS_Temp_C,20.45
Avg_Humidity_pct,46.30
Avg_Pressure_hPa,1008.13
Avg_Battery_V,5.81
Avg_Solar_V,4.79
Avg_Light_Raw,3782.49
Avg_Light_State,BRIGHT
Avg_Ax_g,0.313
Avg_Ay_g,-0.713
Avg_Az_g,8.965
Avg_Gx_dps,0.88
Avg_Gy_dps,1.04
Avg_Gz_dps,-1.61
=== END RUN SUMMARY ===


=== RUN4 START ===
runLabel,millis,elapsedSec,lightMin,lightMax,lightState,bmeTempMin,bmeTempMax,bmeHumMin,bmeHumMax,bmePresMin,bmePresMax,dsTempMin,dsTempMax,battMin,battMax,solarMin,solarMax,axMin,axMax,ayMin,ayMax,azMin,azMax,gxMin,gxMax,gyMin,gyMax,gzMin,gzMax,tempWarn,humWarn,presWarn
RUN4,10130,1.53,2591,2591,DARK,22.37,22.37,46.51,46.51,1008.17,1008.17,20.25,20.25,5.71,5.71,3.12,3.12,0.357,0.357,-0.747,-0.747,8.958,8.958,1.05,1.05,1.05,1.05,-1.73,-1.73,0,0,0
RUN4,12130,3.53,2559,2588,DARK,22.37,22.37,46.49,46.49,1008.16,1008.18,20.19,20.19,5.46,5.68,3.15,3.54,0.304,0.409,-0.821,-0.694,8.876,9.068,0.87,1.16,0.90,1.16,-1.82,-1.43,0,0,0
RUN4,14133,5.53,2559,2601,DARK,22.37,22.37,46.43,46.46,1008.17,1008.19,20.19,20.19,5.44,5.66,3.11,3.50,0.282,0.428,-0.785,-0.687,8.823,9.058,0.90,1.25,0.86,1.18,-1.81,-1.47,0,0,0
RUN4,16164,7.56,2553,2641,DARK,22.37,22.38,46.28,46.40,1008.18,1008.20,20.19,20.19,5.40,5.65,3.12,3.51,0.275,0.436,-0.795,-0.673,8.883,9.056,0.84,1.24,0.76,1.21,-1.82,-1.44,0,0,0
RUN4,18196,9.59,2479,3834,BRIGHT,22.37,22.38,46.31,46.40,1008.17,1008.19,20.19,20.19,5.37,5.65,3.10,4.95,0.275,0.424,-0.797,-0.651,8.867,9.029,0.85,1.18,0.72,1.15,-1.80,-1.45,0,0,0
RUN4,20202,11.60,2695,3889,DARK,22.38,22.38,46.36,46.50,1008.15,1008.17,20.19,20.19,5.43,5.66,4.63,4.90,0.287,0.417,-0.811,-0.709,8.888,9.068,0.78,1.26,0.85,1.26,-1.73,-1.45,0,0,0
RUN4,22234,13.63,2672,2749,DARK,22.37,22.38,46.31,46.34,1008.16,1008.19,20.19,20.19,5.43,5.66,4.58,4.72,0.292,0.400,-0.785,-0.685,8.888,9.092,0.88,1.22,0.84,1.21,-1.75,-1.45,0,0,0
RUN4,24237,15.63,2559,3965,BRIGHT,22.37,22.38,46.29,46.33,1008.15,1008.19,20.19,20.19,5.43,5.66,4.40,5.02,0.314,0.402,-0.788,-0.656,8.879,9.034,0.70,1.19,0.85,1.19,-1.74,-1.45,0,0,0
RUN4,26245,17.64,3184,3665,NORMAL,22.38,22.38,46.18,46.31,1008.15,1008.19,20.19,20.19,5.43,5.66,3.70,4.45,0.314,0.402,-0.795,-0.687,8.867,9.015,0.81,1.19,0.82,1.22,-1.91,-1.50,0,0,0
RUN4,28249,19.65,1927,3177,DARK,22.38,22.39,46.12,46.26,1008.16,1008.18,20.19,20.19,5.43,5.66,2.80,3.68,0.306,0.388,-0.792,-0.663,8.864,9.039,0.85,1.13,0.89,1.24,-1.96,-1.50,0,0,0
RUN4,30253,21.65,2750,2891,DARK,22.38,22.38,46.14,46.18,1008.16,1008.17,20.19,20.19,5.41,5.63,3.05,3.23,-0.474,1.448,-2.130,-0.091,7.555,9.278,-3.54,14.14,0.38,8.58,-2.47,0.79,0,0,0
RUN4,32256,23.65,1584,2878,DARK,22.38,22.38,46.01,46.17,1008.15,1008.17,20.19,20.19,5.35,5.63,1.40,3.21,0.290,0.405,-0.768,-0.680,8.852,9.099,0.74,1.07,0.82,1.23,-1.74,-1.40,0,0,0
RUN4,34286,25.68,1639,2222,DARK,22.38,22.38,46.07,46.14,1008.16,1008.17,20.19,20.19,5.35,5.64,1.48,2.14,0.266,0.402,-0.768,-0.654,8.828,9.051,0.73,1.08,0.89,1.21,-1.83,-1.42,0,0,0
RUN4,36290,27.69,1344,1616,DARK,22.37,22.38,46.10,46.14,1008.14,1008.17,20.19,20.19,5.39,5.62,1.10,1.49,0.304,0.395,-0.764,-0.665,8.862,9.070,0.79,1.15,0.89,1.29,-1.89,-1.44,0,0,0
RUN4,38322,29.72,1477,1866,DARK,22.37,22.38,46.10,46.14,1008.15,1008.17,20.19,20.25,5.39,5.62,1.41,2.06,-1.288,1.343,-1.788,0.010,6.013,10.999,-25.98,8.83,-26.98,30.92,-23.29,0.86,0,0,0
RUN4,40325,31.72,1759,2014,DARK,22.36,22.37,46.05,46.19,1008.07,1008.10,20.19,20.19,5.35,5.62,2.01,2.22,-1.271,1.858,-1.551,0.668,7.581,10.590,-5.57,33.74,-17.00,19.69,-34.56,32.10,0,0,0
RUN4,42332,33.73,1983,2058,DARK,22.35,22.36,46.31,46.43,1008.08,1008.13,20.19,20.19,5.35,5.62,2.01,2.05,-1.115,1.606,-1.240,0.570,8.680,9.994,-2.54,4.38,-5.90,4.69,-20.27,11.18,0,0,0
RUN4,42383,33.78,2067,2067,DARK,22.36,22.36,46.44,46.44,1008.10,1008.10,NA,NA,5.38,5.38,2.05,2.05,0.184,0.184,-0.151,-0.151,8.955,8.955,1.12,1.12,0.81,0.81,-1.72,-1.72,0,0,0
SUMMARY
FinalRating,NOT SUITABLE
Result,STOPPED EARLY
Reason,SOLAR WARNING TOO LONG
RunTimeSec,33.78
Avg_BME_Temp_C,22.37
Avg_DS_Temp_C,20.19
Avg_Humidity_pct,46.27
Avg_Pressure_hPa,1008.16
Avg_Battery_V,5.61
Avg_Solar_V,3.07
Avg_Light_Raw,2518.98
Avg_Light_State,DARK
Avg_Ax_g,0.329
Avg_Ay_g,-0.694
Avg_Az_g,8.967
Avg_Gx_dps,1.15
Avg_Gy_dps,1.11
Avg_Gz_dps,-1.33
=== END RUN SUMMARY ===


=== RUN5 START ===
